product_a,product_b,pair_count,support,confidence_ab,confidence_ba,max_confidence,lift,score
1079,1939,237,0.011212035197275049,0.6124031007751938,0.5910224438902744,0.6124031007751938,32.28173751667343,16.548830392514773
1996,2928,221,0.010455104551045511,0.61731843575419,0.5470297029702971,0.61731843575419,32.29920073012888,16.543897986811608
2304,3243,84,0.003973885892705081,0.340080971659919,0.38181818181818183,0.38181818181818183,32.6755980861244,16.531822215461755
1335,2204,214,0.010123947393320088,0.544529262086514,0.5994397759103641,0.5994397759103641,32.241623366904015,16.50312256409152
1078,3112,213,0.01007663922793074,0.5392405063291139,0.6016949152542372,0.6016949152542372,32.19905599656726,16.481569257418517
2126,3050,215,0.010171255558709433,0.5541237113402062,0.5906593406593407,0.5906593406593407,32.178755522827686,16.470000674785833
2570,2710,59,0.002791181757971426,0.30256410256410254,0.3010204081632653,0.30256410256410254,32.63061224489796,16.461898988377637
1477,1807,238,0.011259343362664397,0.6329787234042553,0.5707434052757794,0.6329787234042553,32.0861013317006,16.458131150124863
1645,2856,333,0.015753619074652284,0.7286652078774617,0.6880165289256198,0.7286652078774617,31.823399099408647,16.445371493560607
1276,2126,214,0.010123947393320088,0.5895316804407713,0.5515463917525774,0.5895316804407713,32.117321291641815,16.437999097819542
2499,2746,231,0.010928186204938973,0.6143617021276596,0.5703703703703704,0.6143617021276596,32.06513002364066,16.43543724655741
1883,3054,88,0.004163118554262465,0.35772357723577236,0.3776824034334764,0.3776824034334764,32.453051397466766,16.423092790848678
2710,2988,62,0.0029331062541394647,0.3163265306122449,0.30097087378640774,0.3163265306122449,32.458787398454525,16.382953783493726
1060,2683,213,0.01007663922793074,0.5725806451612904,0.5634920634920635,0.5725806451612904,32.019073220686124,16.382843588450065
1937,2126,216,0.01021856372409878,0.5869565217391305,0.5567010309278351,0.5869565217391305,31.97702823845809,16.36897235023276
1978,2342,199,0.009414324912479894,0.6048632218844985,0.4975,0.6048632218844985,31.963996960486323,16.35174394505811
1574,2333,200,0.00946163307786924,0.5390835579514824,0.5602240896358543,0.5602240896358543,31.9191827674466,16.31689127217144
1891,1939,237,0.011212035197275049,0.6030534351145038,0.5910224438902744,0.6030534351145038,31.7888865622204,16.299600015590052
1098,1602,216,0.01021856372409878,0.5714285714285714,0.5684210526315789,0.5714285714285714,31.786466165413533,16.269032928617314
2700,2791,191,0.009035859589365125,0.5365168539325843,0.5350140056022409,0.5365168539325843,31.767208006798224,16.22527625136619
2782,3164,236,0.011164727031885703,0.5784313725490197,0.6098191214470284,0.6098191214470284,31.594011247910018,16.203245901026833
1527,3243,82,0.0038792695619263885,0.3333333333333333,0.37272727272727274,0.37272727272727274,32.027272727272724,16.203039936693074
2141,2204,214,0.010123947393320088,0.5336658354114713,0.5994397759103641,0.5994397759103641,31.59839896058174,16.181510360930382
1574,2029,198,0.009367016747090548,0.5336927223719676,0.5546218487394958,0.5546218487394958,31.599990939772134,16.153722359449727
1098,1102,216,0.01021856372409878,0.5714285714285714,0.5639686684073107,0.5714285714285714,31.537486012681835,16.144542852251465
2893,3243,83,0.003926577727315735,0.332,0.37727272727272726,0.37727272727272726,31.899163636363635,16.14129519090995
1102,1602,217,0.010265871889488125,0.566579634464752,0.5710526315789474,0.5710526315789474,31.51673766662086,16.135002060573875
2036,2877,222,0.010502412716434857,0.5751295336787565,0.5751295336787565,0.5751295336787565,31.495046846895217,16.130110537879933
2877,3180,223,0.010549720881824202,0.5777202072538861,0.5747422680412371,0.5777202072538861,31.473839538486192,16.121230249055746
2273,2944,239,0.011306651528053742,0.6112531969309463,0.5800970873786407,0.6112531969309463,31.360849700792095,16.089933840036405
2636,3208,235,0.011117418866496358,0.5875,0.5934343434343434,0.5934343434343434,31.360037878787878,16.08039761975417
2995,3193,60,0.002838489923360772,0.32786885245901637,0.27522935779816515,0.32786885245901637,31.79124680403068,16.05075385622026
